,game1,game2
2796,5421,6701
2797,5422,6703
2798,5423,6704
2799,5424,6860
2800,5425,6230
2801,5426,6578
2802,5429,6291
2803,5430,7308
2805,5434,6728
2806,5435,6905
2807,5438,7309
2808,5439,6753
2809,5440,6756
2810,5441,6757
2811,5442,6455
2812,5443,6765
2814,5445,6579
2815,5446,6286
2816,5448,6656
2817,5450,6027
2818,5451,7171
2819,5452,7070
2820,5453,7252
2821,5455,6794
2822,5457,6256
2823,5458,6686
2824,5459,6799
2825,5460,6699
2826,5461,5693
2827,5462,6619
2828,5463,6622
2829,5464,6990
2830,5465,6994
2831,5466,6042
2832,5467,6633
2833,5468,6617
2834,5469,6618
2835,5471,6731
2836,5472,6780
2837,5473,7015
2838,5474,6170
2839,5475,6734
2840,5476,6910
2841,5477,6616
2842,5478,7293
2843,5479,5944
2844,5480,6916
2845,5481,6629
2846,5482,6631
2848,5484,6919
2849,5485,6653
2850,5486,6612
2851,5487,6595
2852,5488,7039
2853,5489,6652
2854,5490,7319
2855,5491,7321
2856,5492,6251
2857,5493,5913
2858,5494,6781
2859,5495,6606
2860,5496,6775
2861,5497,6662
2862,5498,7169
2863,5499,6674
2864,5500,6772
2865,5501,6698
2866,5502,7029
2867,5503,7020
2868,5505,7065
2869,5506,6840
2870,5507,6677
2871,5510,6842
2872,5511,6655
2873,5512,6843
2874,5513,6697
2875,5515,6545
2876,5516,6094
2877,5517,6641
2878,5518,6563
2879,5519,5743
2880,5520,6665
2881,5521,6217
2882,5522,7249
2883,5523,6688
2884,5524,6314
2885,5525,7324
2886,5526,6672
2888,5528,6102
2889,5530,6614
2890,5531,6687
2891,5532,6223
2892,5533,7105
2893,5534,6541
2894,5535,6682
2895,5536,7049
2896,5537,6320
2897,5538,7032
2898,5539,6737
2899,5540,6404
2900,5541,6738
2901,5542,7345
2902,5543,6691
2903,5544,6569
2904,5545,6892
2905,5546,6695
2906,5547,7287
2907,5549,6609
2908,5550,6610
2909,5551,6489
2910,5552,6310
2911,5553,6651
2913,5555,6774
2914,5556,6414
2915,5557,6415
2916,5558,6857
2917,5559,6705
2918,5560,6572
2919,5561,6707
2920,5562,6518
2921,5563,6624
2922,5564,7026
2923,5566,6935
2924,5567,7085
2925,5568,6861
2926,5570,6995
2927,5571,6521
2928,5572,6712
2929,5573,6962
2930,5574,7189
2931,5575,6714
2932,5576,6715
2933,5577,6716
2934,5578,6863
2935,5579,6438
2936,5580,6643
2937,5581,6648
2938,5582,7091
2939,5583,7116
2940,5584,6720
2941,5585,6721
2942,5586,5809
2944,5588,7194
2945,5589,6605
2946,5590,7343
2947,5591,6722
2948,5593,6727
2949,5594,6411
2951,5596,6939
2952,5597,7018
2953,5598,6736
2954,5599,6912
2955,5600,7211
2956,5601,7306
2957,5602,6586
2958,5603,6872
2959,5605,6240
2960,5606,6460
2961,5607,6747
2962,5608,6748
2963,5609,6749
2964,5610,6750
2965,5611,6914
2966,5612,6693
2967,5613,6873
2968,5614,6758
2969,5615,6718
2970,5616,7109
2971,4281,5617
2972,5618,6763
2973,5619,6828
2974,5620,6593
2975,5621,6466
2976,5622,6819
2977,5623,6367
2978,5624,6513
2979,5625,6769
2980,5626,6770
2981,5627,6646
2982,5628,6754
2983,5629,7210
2984,5630,6776
2985,5631,6649
2986,5633,6625
2987,5634,5900
2988,5635,7279
2989,5636,6647
2990,5637,6782
2991,5638,6374
2992,5639,7058
2993,5640,6821
2996,5643,6613
2997,5644,6790
2998,5645,6354
3000,5647,6792
3002,5649,6226
3003,5650,6766
3004,5651,6725
3005,5652,6969
3006,5655,6423
3007,5656,6401
3008,5657,6225
3009,5658,6795
3010,5659,6809
3011,5660,7003
3012,5661,6941
3013,5663,7366
3014,5664,6815
3015,5666,6446
3017,5670,6626
3018,5671,5925
3019,5672,6419
3020,5673,7245
3021,5674,6800
3023,5676,7033
3024,5677,7108
3025,5678,6825
3026,5679,5879
3027,5680,6483
3028,5681,7043
3029,5684,6089
3030,5686,6835
3031,5688,6494
3033,5690,6608
3034,5691,6571
3035,5692,7083
3037,5695,7148
3038,5696,7294
3039,5698,6131
3040,5699,6942
3041,5700,6947
3042,5701,6949
3043,5702,6865
3044,5703,6559
3045,5704,7069
3046,5705,5970
3047,5706,6198
3048,5707,7071
3049,5708,6679
3050,5709,6680
3052,5711,7356
3053,5712,6992
3054,5713,7106
3055,5714,6846
3056,5715,6706
3057,5716,6870
3058,5718,6582
3059,5719,6567
3060,5721,6950
3061,5722,6634
3062,5723,7034
3063,5725,6630
3064,5726,6752
3065,5727,6999
3066,5728,7030
3068,5730,6924
3069,5731,6591
3070,5735,7163
3071,5737,6945
3072,5738,7062
3073,5739,7068
3074,5740,6997
3075,5741,6503
3076,5742,6663
3078,5744,5994
3079,5745,6306
3080,5746,6128
3081,5747,6925
3082,5748,6888
3083,5749,6890
3084,5750,6740
3085,5751,6977
3086,5752,7063
3087,5753,6980
3088,5754,6549
3089,5755,6985
3090,5756,7276
3091,5757,7229
3092,5760,7054
3093,5761,7192
3094,5762,6615
3095,5763,6867
3096,5764,6988
3097,5765,6817
3098,5766,7121
3099,5767,7271
3100,5768,6911
3101,5769,7266
3102,5770,7096
3103,5771,6389
3104,5773,7126
3106,5775,7024
3107,5776,7025
3108,5777,7301
3109,5778,7110
3110,5779,7031
3112,5781,6826
3113,5782,6920
3114,5783,7037
3115,5784,6923
3116,5785,6926
3117,5786,6801
3118,5787,7052
3119,5790,7001
3120,5791,7000
3121,5792,7010
3122,5793,7305
3124,5797,7300
3125,5798,6917
3126,5799,7051
3127,5800,6499
3128,5801,7136
3129,5802,6943
3130,5803,6878
3131,5804,6906
3132,5805,6946
3133,5807,6502
3134,5808,6948
3136,5810,6660
3137,5811,6379
3138,5812,6957
3139,5813,7041
3140,5814,6921
3142,5816,6954
3143,5817,6787
3148,5824,6849
3150,5826,6886
3151,5827,7004
3152,5828,6971
3155,5832,6907
3156,5833,6974
3157,5834,7138
3158,5835,7139
3159,5836,7178
3160,5837,6875
3161,5838,7157
3162,5839,6975
3163,5840,6696
3164,5841,6902
3165,5842,6976
3167,5844,6893
3168,5846,6973
3169,5848,6984
3170,5849,7185
3171,5850,6845
3172,5851,6896
3173,5852,7258
3174,5853,6897
3175,5854,7228
3176,5855,6991
3177,5856,7130
3178,5858,6998
3179,5859,6900
3180,5860,7162
3181,5861,6958
3182,5862,6937
3183,5863,6936
3184,5864,7378
3185,5865,7002
3186,5866,6543
3187,5867,6510
3188,5868,6811
3189,5869,6839
3190,5870,6981
3191,5871,6527
3192,5872,6439
3193,5873,6261
3194,5874,6903
3195,5875,6908
3196,5876,6552
3197,5877,7013
3198,5878,6702
3200,5880,7232
3201,5881,7017
3202,5882,6859
3203,5883,7278
3204,5884,7200
3206,5886,6533
3207,5887,7327
3208,5888,7285
3210,5890,7027
3211,5891,7028
3212,5892,7311
3213,5893,7161
3214,5894,6918
3215,5895,6755
3216,5896,7160
3217,5897,7012
3218,5898,6831
3220,5901,6922
3221,5902,7038
3222,5903,7317
3223,5905,6195
3225,5908,7044
3227,5910,7112
3228,5911,6829
3229,5912,7053
3231,5914,7050
3232,5915,6928
3233,5916,6894
3234,5917,6071
3235,5918,7056
3237,5921,7077
3238,5922,7066
3239,5923,7131
3240,5924,6377
3242,5926,7095
3243,5927,6955
3244,5928,6667
3245,5929,6668
3247,5931,6602
3248,5932,7075
3250,5935,6807
3251,5936,7082
3252,5937,6670
3254,5939,7118
3255,5940,7202
3256,5941,6889
3258,5943,7090
3260,5945,7104
3261,5946,6768
3262,5948,6482
3263,5949,6372
3264,5950,6434
3265,5951,6813
3266,5952,7115
3267,5953,7094
3268,5955,6555
3269,5956,6638
3270,5957,7103
3272,5960,6245
3273,5961,6492
3277,5966,7089
3278,5968,7081
3279,5969,7067
3282,5972,7273
3284,5975,7144
3286,5977,6339
3289,5982,7335
3290,5983,7242
3291,5984,7218
3292,5986,6501
3293,5988,7193
3294,5990,6964
3295,5991,7133
3296,5992,6684
3297,5993,7260
3299,5995,7177
3300,5996,6986
3301,5997,6854
3302,5998,7141
3303,5999,7274
3304,6000,6953
3305,6002,7146
3306,6003,7283
3307,6005,6290
3308,6006,7509
3309,6008,7154
3310,6009,6866
3311,6010,6856
3312,6011,6961
3314,6013,7307
3315,6014,6836
3316,6015,7268
3317,6016,6246
3318,6017,7351
3319,6018,7312
3320,6019,7150
3321,6020,7040
3324,6026,6743
3326,6028,6879
3332,6034,6458
3334,6036,7257
3335,6037,6675
3336,6038,7347
3337,6039,6326
3338,6040,6420
3339,6041,6520
3341,6043,7282
3342,6044,7348
3343,6045,7350
3344,6046,7292
3346,6048,6309
3347,6049,7093
3348,6050,7244
3349,6051,6505
3351,6053,6450
3352,6054,6627
3353,6055,6449
3356,6059,7265
3357,6060,6759
3361,6064,6328
3363,6066,7153
3364,6068,6484
3365,6069,7329
3366,6070,7239
3368,6072,7247
3370,6074,7299
3371,6075,7302
3374,6079,6723
3375,6080,7339
3379,6084,7334
3382,6087,6784
3383,6088,7165
3385,6090,7167
3389,6095,7220
3390,6096,7100
3391,6097,7009
3392,6099,7172
3393,6100,7233
3394,6101,7231
3397,6104,7222
3398,6105,7113
3400,6107,7107
3401,6108,6730
3403,6110,7074
3404,6112,7175
3406,6114,6851
3408,6116,6881
3413,6121,6368
3415,6123,7079
3417,6125,6514
3418,6126,7269
3419,6127,7182
3421,6129,7155
3422,6130,7238
3424,6132,6983
3425,6134,6362
3428,6138,7087
3429,6139,6713
3432,6142,7147
3433,6143,7190
3434,6144,7284
3435,6145,7286
3436,6146,6673
3437,6147,7288
3438,6148,7149
3439,6149,7217
3442,6152,6525
3443,6153,7151
3444,6154,7219
3446,6156,6332
3447,6157,6583
3448,6158,7195
3449,6159,7230
3450,6160,6726
3451,6161,7295
3453,6163,6620
3454,6164,7119
3458,6168,6366
3459,6169,6369
3461,6171,6376
3463,6173,6531
3466,6176,7262
3467,6177,6746
3468,6178,7336
3474,6184,7198
3475,6185,7158
3477,6187,6823
3480,6190,6760
3481,6191,7315
3482,6193,6475
3486,6197,7322
3488,6199,7325
3489,6200,6830
3490,6201,6773
3492,6203,7166
3494,6205,7055
3495,6206,6931
3497,6209,7180
3498,6211,7170
3503,6220,6970
3504,6221,6996
3505,6222,6392
3511,6229,7142
3513,6231,7191
3516,6234,6436
3517,6235,6816
3519,6238,6804
3524,6243,6820
3528,6249,7036
3531,6252,6516
3536,6258,6853
3538,6260,7213
3540,6262,6550
3541,6263,7123
3542,6265,7323
3545,6270,7132
3546,6271,7502
3553,6278,6855
3554,6279,7291
3561,6287,6432
3567,6293,7363
3572,6300,6876
3590,6323,7181
3594,6327,6519
3605,6338,7201
3614,6347,7187
3622,6356,7014
3624,6358,6960
3625,6359,6959
3626,6360,7140
3631,6365,6940
3636,6371,7057
3643,5208,6378
3653,6388,6933
3655,6390,6934
3658,6394,7314
3664,6402,6798
3675,6413,6982
3686,6424,7488
3687,6425,6671
3702,6442,7196
3707,6448,6938
3710,6451,6932
3715,6456,7048
3727,6469,7241
3735,6478,7320
3778,6523,6968
3798,6546,7097
3827,6585,7098
3834,6592,7352
3837,6596,7168
3838,6597,6885
3840,6599,7022
3843,6603,7072
3861,5595,6623
3892,6654,7337
3897,6659,7261
3927,6690,7390
3966,6732,7400
3973,6739,7401
3976,6742,7402
3978,6744,6868
3985,6751,7405
3995,6761,7208
4023,6793,7255
4040,6812,7290
4090,5710,6874
4100,6887,7099
4137,6930,7332
4213,7016,7156
4310,5186,7124
4311,5477,7125
4318,6508,7134
4339,5960,7159
4376,6052,7204
4377,6745,7207
4383,6253,7215
4395,5913,7235
4396,6763,7236
4399,5739,7240
4407,5041,7248
4409,6385,7250
4417,6403,7263
4424,5698,7272
4431,5749,7280
4440,6435,7289
4453,6172,7303
4454,5305,7304
4485,6737,7344
4492,6089,7353
4494,5286,7361
4497,4958,7367
4498,5800,7368
4499,6048,7369
4501,6633,7377
4503,6520,7381
4504,7035,7382
4505,5949,7384
4506,6545,7385
4507,5411,7387
4510,7278,7393
4511,5978,7399
4515,6333,7404
4517,6394,7406
4518,5268,7407
4519,6879,7412
4521,6417,7424
4523,6144,7430
4524,6744,7435
4527,5438,7441
4528,5516,7444
4530,6328,7446
4534,6775,7453
4535,6795,7459
4536,5999,7463
4537,6613,7464
4538,5400,7465
4539,6364,7468
4540,6442,7472
4541,6836,7475
4542,6839,7483
4543,6491,7484
4548,6611,7494
4549,5177,7495
4556,6348,7512
4560,7531,9379
4561,7582,8033
4562,7588,10223
4563,7599,9498
4564,7610,8235
4565,7625,8769
4566,7638,9250
4567,7686,8151
4568,7692,10379
4569,7699,8011
4570,7705,7987
4571,7715,10470
4572,7734,8860
4573,7742,8223
4574,7755,10973
4575,7757,11083
4576,7768,9179
4577,7795,8353
4578,7798,10035
4579,7799,8312
4580,7820,10998
4581,7826,9761
4582,7845,8883
4583,7851,8112
4584,7855,8542
4585,7857,8763
4586,7859,9131
4587,7862,9693
4588,7863,8243
4589,7899,10393
4590,7905,9826
4591,7917,8971
4592,7926,9289
4593,7944,10200
4594,7956,9013
4595,7958,8490
4596,7984,9575
4598,7989,8876
4599,7990,10342
4600,7993,10951
4602,8017,8530
4603,8023,10006
4604,8024,9736
4605,8029,9518
4607,8034,10167
4608,8042,9305
4609,8045,8897
4610,8047,8190
4611,8048,10419
4612,8055,9738
4613,8064,10173
4614,8072,10411
4615,8076,11180
4616,8077,10314
4617,8099,9481
4619,8114,11140
4620,8118,10760
4621,8127,9036
4622,8128,8407
4623,8135,8696
4624,8141,10999
4626,8162,9405
4627,8168,8864
4628,8172,10146
4629,8176,8782
4630,8181,10800
4631,8185,11010
4632,8186,8252
4633,8189,8383
4635,8194,10639
4636,8197,11158
4637,8200,9151
4638,8202,10229
4639,8220,11225
4641,8229,9519
4642,8231,9944
4645,8244,9939
4647,8254,9864
4648,8260,9850
4649,8264,9941
4650,8269,9860
4651,8272,9615
4652,8299,9278
4653,8305,10038
4654,8309,9910
4656,8330,9498
4657,8331,9945
4658,8337,10119
4659,8351,10445
4661,8365,10070
4662,8377,9101
4663,8378,10385
4665,8387,8627
4666,8390,9983
4667,8392,9982
4668,8394,9900
4669,8395,9898
4670,8397,9907
4671,8401,10761
4673,8437,10017
4674,8440,10810
4675,8446,9880
4676,8459,9881
4677,8469,10022
4681,8562,9113
4682,8574,8952
4683,8599,9574
4685,8631,9188
4686,8646,8873
4687,8656,11136
4688,8669,9935
4689,8678,9595
4690,8683,10417
4691,8684,11143
4692,8690,10520
4693,8691,9918
4694,8692,10151
4696,8701,10708
4697,8702,9577
4698,8703,9677
4699,8705,10289
4700,8706,9996
4701,8708,11017
4702,8710,10194
4703,8711,10838
4704,8713,10026
4705,8714,10028
4706,8715,10103
4707,8716,9934
4708,8718,9690
4709,8719,9999
4710,8722,10836
4711,8723,9919
4712,8724,10153
4713,8725,10228
4714,8727,9925
4715,8729,10233
4716,8731,10113
4717,8735,10114
4718,8737,10053
4719,8738,9962
4720,8739,10164
4721,8740,10246
4722,8742,10165
4723,8745,10166
4724,8746,11287
4725,8748,11315
4726,8750,9952
4727,8751,9954
4728,8752,10122
4729,8755,10328
4730,8759,11342
4731,8761,9974
4732,8762,11041
4734,8764,10590
4736,8771,9933
4737,8774,10293
4738,8776,11291
4739,8777,9990
4740,8778,9387
4741,8780,9995
4742,8781,9393
4744,8784,10287
4745,8785,9958
4746,8786,9093
4747,8789,10003
4748,8790,10191
4749,8791,10307
4750,8792,10005
4751,8793,10192
4752,8794,10139
4753,8795,10037
4754,8796,10316
4755,8797,9897
4756,8799,9855
4757,8800,9977
4758,8801,10637
4759,8802,10839
4760,8803,9796
4761,8804,10143
4762,8810,10400
4763,8811,11402
4764,8812,9078
4765,8813,10981
4766,8814,10147
4767,8815,10184
4768,8816,9555
4769,8817,10021
4770,8818,10317
4771,8819,10024
4772,8820,9132
4773,8821,10219
4774,8823,10766
4775,8826,9620
4776,8827,10322
4777,8828,10905
4778,8829,10959
4779,8831,10744
4780,8835,11024
4781,8837,10242
4782,8838,10389
4783,8841,11401
4784,8842,11429
4785,8844,9868
4786,8850,11417
4787,8851,10125
4788,8854,10063
4789,8856,10064
4790,8857,10513
4792,8861,9856
4793,8862,10783
4795,8865,11409
4796,8866,9876
4797,8867,9254
4798,8868,10796
4799,8869,10492
4800,8870,10340
4801,8871,10799
4802,8872,10924
4804,8874,9831
4805,8875,10012
4807,8878,10516
4809,8884,10644
4810,8886,11150
4811,8887,11101
4812,8888,9811
4813,8889,9951
4814,8892,10442
4815,8893,9194
4817,8898,9905
4818,8899,10261
4819,8902,10245
4820,8903,10108
4821,8904,9357
4822,8906,10154
4823,8908,10422
4824,8910,10263
4825,8914,10105
4826,8915,10237
4827,8918,10076
4828,8919,10250
4829,8927,10121
4830,8928,10737
4831,8929,10267
4832,8932,9675
4833,8933,10133
4834,8934,10000
4835,8935,10438
4836,8937,10104
4837,8938,10188
4838,8939,10141
4839,8940,10447
4840,8941,10371
4841,8942,9414
4842,8945,10144
4843,8948,10216
4844,8949,10707
4845,8950,11297
4846,8951,10140
4848,8953,10223
4849,8954,10645
4850,8955,9446
4851,8956,9253
4852,8957,9865
4853,8958,10235
4854,8960,9599
4855,8961,10922
4856,8962,10495
4857,8963,10474
4858,8965,10329
4859,8966,10253
4860,8967,10116
4861,8968,9778
4862,8970,10553
4864,8972,10465
4865,8974,10183
4866,8975,10280
4867,8976,10284
4868,8977,10591
4869,8978,10593
4870,8979,10295
4871,8980,9691
4872,8981,11006
4873,8982,10493
4874,8983,10912
4875,8985,10469
4876,8986,10642
4877,8988,11328
4878,8989,10324
4879,8991,10652
4880,8993,10320
4881,8994,10638
4882,8995,9727
4883,8996,10325
4884,8998,10601
4885,8999,10916
4886,9000,9335
4887,9001,10542
4888,9002,10914
4889,9003,10323
4890,9004,10145
4891,9005,10413
4892,9006,10217
4893,9007,10275
4894,9009,10255
4895,9010,10415
4896,9011,10653
4897,9012,10311
4899,9014,10149
4900,9015,9640
4901,9016,10225
4902,9017,10106
4903,9018,9617
4904,9019,10227
4905,9020,10353
4906,9021,10555
4907,9023,10656
4908,9025,10728
4909,9027,10156
4910,9028,9626
4911,9029,9627
4912,9030,11046
4913,9031,10650
4914,9032,10382
4915,9033,10807
4916,9034,10549
4917,9035,10427
4919,9037,10500
4920,9038,10243
4921,9039,10731
4922,9040,10429
4923,9041,10793
4924,9042,10304
4925,9043,10515
4926,9044,10306
4927,9045,10249
4928,9046,10168
4929,9047,10169
4930,9048,10254
4931,9049,10117
4932,9050,10589
4933,9051,10260
4934,9053,11077
4935,9054,10488
4936,9055,10573
4937,9056,11078
4938,9058,10266
4939,9059,11036
4940,9060,10971
4941,9061,10658
4942,9062,10560
4943,9063,10271
4944,9064,10380
4945,9065,10286
4946,9066,10272
4947,9067,10178
4948,9068,10179
4949,9069,10706
4950,9070,10678
4951,9071,9824
4952,9072,10180
4953,9073,10859
4954,9074,10556
4955,9075,10150
4956,9076,10483
4958,9079,11087
4959,9080,10283
4960,9081,10487
4961,9082,10514
4962,9083,10798
4963,9084,11268
4964,9085,10185
4965,9086,10910
4966,9087,10816
4967,9088,10915
4968,9089,10819
4969,9090,9196
4970,9091,10616
4971,9092,10210
4973,9094,10288
4974,9095,10099
4975,9096,10308
4976,9097,9776
4977,9098,10434
4978,9099,10310
4979,9100,10220
4981,9102,10313
4982,9103,10142
4983,9104,10315
4984,9105,10186
4985,9107,10502
4986,9108,10395
4987,9109,10195
4988,9110,10460
4989,9111,10634
4990,9112,10197
4992,9116,11255
4993,9117,10701
4994,9118,10928
4995,9119,10463
4996,9120,9487
4997,9121,10158
4998,9122,10333
4999,9123,9616
5000,9124,9702
5001,9125,10567
5002,9126,10258
5003,9127,10506
5004,9129,10367
5005,9130,10643
5008,9133,10326
5009,9136,9857
5010,9137,10547
5011,9138,10332
5012,9139,10359
5013,9140,9936
5014,9144,10363
5015,9145,10423
5016,9146,10967
5017,9147,9993
5018,9148,10336
5019,9149,10407
5020,9150,10366
5022,9152,9955
5023,9153,10671
5024,9154,10398
5025,9156,9961
5026,9157,10296
5027,9160,10517
5028,9161,10524
5029,9162,10623
5030,9163,10375
5031,9164,10978
5032,9165,11191
5033,9166,10282
5034,9172,10373
5035,9174,10347
5036,9175,10466
5037,9176,10929
5038,9178,10319
5040,9180,10935
5041,9181,9417
5042,9185,10399
5043,9187,10352
5045,9191,10409
5046,9192,9870
5047,9193,10268
5050,9198,11221
5051,9199,10518
5052,9200,10522
5053,9201,10621
5054,9202,10420
5055,9206,10509
5056,9207,10201
5057,9208,10234
5058,9209,10100
5059,9210,10425
5060,9212,10554
5061,9215,10565
5062,9216,10538
5063,9218,10703
5064,9219,10550
5065,9220,10248
5066,9222,10581
5067,9224,10338
5068,9225,10440
5069,9226,10433
5070,9227,9827
5071,9228,9689
5072,9229,10606
5073,9231,10450
5074,9233,10672
5075,9236,10451
5076,9237,10452
5077,9238,10416
5078,9239,10312
5079,9240,10453
5080,9241,9908
5081,9242,10073
5082,9244,10457
5083,9245,10808
5084,9246,10507
5085,9247,10762
5086,9249,10503
5088,9251,9763
5089,9252,11063
5092,9255,10355
5093,9257,11284
5094,9258,9515
5095,9260,10811
5096,9261,10933
5097,9262,10777
5098,9263,11074
5099,9264,10668
5100,9265,10462
5101,9267,10485
5102,9268,10162
5103,9269,9871
5104,9270,10494
5105,9272,10785
5106,9273,10646
5107,9274,10585
5108,9276,11187
5110,9279,10599
5111,9280,10569
5112,9281,10932
5113,9282,11209
5114,9283,10654
5115,9284,10782
5116,9285,9696
5117,9286,10797
5118,9287,10077
5119,9288,9704
5121,9290,10390
5122,9291,10994
5123,9292,10627
5124,9293,10088
5125,9294,10948
5126,9295,10633
5127,9296,11105
5128,9297,10763
5129,9298,10584
5130,9299,11086
5131,9300,10539
5132,9301,10401
5133,9302,10541
5134,9303,10604
5135,9304,10557
5137,9306,10989
5138,9307,9594
5139,9308,10956
5140,9309,10615
5141,9310,10826
5142,9311,10828
5143,9312,10598
5144,9313,10570
5145,9314,10548
5146,9315,11142
5147,9316,10529
5148,9317,10947
5149,9318,10655
5150,9319,9832
5151,9321,10052
5152,9322,10109
5153,9323,10356
5154,9324,10511
5155,9325,11001
5156,9326,10543
5157,9328,10424
5158,9330,10972
5159,9331,10964
5160,9332,10512
5161,9333,10756
5162,9334,10361
5164,9336,10852
5165,9337,10741
5166,9338,10855
5167,9339,10471
5168,9340,10558
5169,9342,10430
5170,9343,11166
5171,9344,10526
5172,9345,10365
5173,9346,10476
5174,9347,10431
5175,9348,10564
5176,9349,10566
5177,9350,10865
5178,9352,10259
5179,9353,10435
5180,9355,10979
5181,9356,10572
5183,9358,10369
5184,9359,10845
5185,9360,10370
5186,9361,10580
5187,9362,10582
5188,9363,10372
5189,9364,10479
5190,9365,10480
5191,9366,10586
5192,9367,10976
5193,9368,10977
5194,9369,10587
5195,9370,9672
5196,9371,10279
5197,9372,10595
5198,9373,11190
5199,9375,10410
5200,9376,10578
5201,9377,10894
5202,9378,10486
5204,9381,10490
5205,9382,10090
5206,9383,10221
5207,9384,10607
5208,9385,10608
5209,9386,10909
5211,9388,11206
5212,9389,9601
5213,9390,10987
5214,9391,10497
5215,9392,9602
5217,9394,10784
5218,9395,10873
5219,9396,10754
5220,9397,10618
5221,9398,9753
5222,9399,10624
5223,9400,10625
5224,9401,10418
5225,9402,10802
5227,9406,9714
5228,9407,10632
5229,9408,10791
5230,9409,10858
5231,9410,11208
5232,9411,10698
5233,9412,10397
5234,9413,10955
5236,9416,10358
5238,9418,10937
5239,9420,10331
5240,9421,10568
5241,9422,11232
5242,9423,10617
5243,9424,10510
5244,9425,10719
5245,9426,10827
5246,9427,10750
5247,9428,10478
5248,9429,10876
5249,9431,10182
5250,9435,10803
5251,9436,10919
5252,9437,10822
5253,9438,10651
5254,9439,11098
5255,9440,10830
5256,9441,9771
5257,9442,10957
5258,9443,10689
5259,9445,10530
5261,9447,10327
5262,9448,10661
5263,9449,10846
5264,9452,10054
5265,9453,10667
5266,9454,10491
5267,9455,10687
5268,9456,10685
5269,9457,9711
5270,9458,10875
5271,9459,10270
5272,9461,10239
5273,9462,10583
5274,9463,10885
5275,9464,10695
5276,9465,10847
5277,9467,10980
5278,9468,10596
5279,9469,10902
5280,9470,9829
5281,9471,10985
5282,9472,11269
5283,9473,10281
5284,9474,10301
5285,9475,10386
5286,9476,11216
5287,9477,10755
5288,9478,10732
5289,9479,11267
5290,9480,10752
5292,9482,10696
5293,9483,10504
5294,9485,10218
5295,9486,9899
5297,9488,11073
5298,9489,10665
5299,9490,10036
5300,9493,11020
5301,9497,10546
5303,9499,9790
5304,9500,10669
5305,9501,10251
5306,9502,10446
5307,9503,10869
5308,9504,10175
5309,9510,10193
5310,9511,10823
5311,9512,10723
5312,9513,11000
5313,9514,10528
